Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
6,"C Frank, T Hoffmann, O Zelder, MF Felle…","Enhanced Glutamate Synthesis and Export by the Thermotolerant Emerging Industrial Workhorse Bacillus methanolicus in Response to High Osmolarity",2021,"Frontiers in …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fmicb.2021.640980/full","https://scholar.google.com/scholar?cites=6217694508265699525&as_sdt=2005&sciodt=2007&hl=en",473,"2024-02-07 15:29:36","HTML","10.3389/fmicb.2021.640980","","",,,,,6,2.00,1,5,3,"The thermotolerant methylotroph Bacillus methanolicus MGA3 was originally isolated from freshwater marsh soil. Due to its ability to use methanol as sole carbon and energy source, B. …","https://www.frontiersin.org/articles/10.3389/fmicb.2021.640980/full","https://scholar.google.com/scholar?q=related:xfgSZzawSVYJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
1,"LQ Zepka, E Jacob-Lopes, M Deprá","Progress in Microalgae Research: A Path for Shaping Sustainable Futures",2022,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=7Ge9EAAAQBAJ&oi=fnd&pg=PA1&dq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&ots=T9cRHN3zLE&sig=gpqq8pta1yr_9M2EA96-CNc6F5k","https://scholar.google.com/scholar?cites=12944235529271784523&as_sdt=2005&sciodt=2007&hl=en",474,"2024-02-07 15:29:36","BOOK","","","",,,,,1,0.50,0,3,2,"… A study showed macroalgae Saccharina latissima, Chondrus crispus, and Ulva spp. can hinder the growth and toxin production of Alexandrium catenella in aquaculture settings [62]. …","","https://scholar.google.com/scholar?q=related:SzQ846Epo7MJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"MA de Oliveira, FF Silva, VS Tarabal…","Recent Patents on the Industrial Application of Biosurfactants",2023,"Recent Patents on …","ingentaconnect.com","https://www.ingentaconnect.com/content/ben/biot/2023/00000017/00000004/art00008","",475,"2024-02-07 15:29:36","","","","",,,,,0,0.00,0,4,1,"… The plant enzyme oil-controlling acne-removing mask provided by the invention is prepared from the Laminaria saccharina extract, the witch hazel extract, the phellodendron extract, …","","https://scholar.google.com/scholar?q=related:gWBX7ew0od0J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
35,"JP Nowlan, JS Lumsden, S Russell","Advancements in Characterizing Tenacibaculum Infections in Canada",2020,"Pathogens","mdpi.com","https://www.mdpi.com/2076-0817/9/12/1029","https://scholar.google.com/scholar?cites=16122093645122969251&as_sdt=2005&sciodt=2007&hl=en",476,"2024-02-07 15:29:36","","","","",,,,,35,8.75,12,3,4,"… Recently, mortality events have also occurred in the kelp industry, Kombu (Saccharina japonica) seedlings experiencing green rotten disease had an increase in Tenacibaculum spp. …","https://www.mdpi.com/2076-0817/9/12/1029/pdf","https://scholar.google.com/scholar?q=related:ox4jccAuvd8J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
2,"PS Chandrashekharaiah, V Paul, S Kodgire…","Photoautotrophic cultivation of Chlamydomonas reinhardtii in open ponds of greenhouse",2021,"Archives of …","Springer","https://link.springer.com/article/10.1007/s00203-020-02124-2","https://scholar.google.com/scholar?cites=12799688348059472067&as_sdt=2005&sciodt=2007&hl=en",477,"2024-02-07 15:29:36","HTML","10.1007/s00203-020-02124-2","","",,,,,2,0.67,1,4,3,"Chlamydomonas reinhardtii is one of the most characterized green algae. The open-pond cultivation can be challenging due to sensitivity of strain to fluctuating environmental …","https://link.springer.com/article/10.1007/s00203-020-02124-2","https://scholar.google.com/scholar?q=related:w5DKpbygobEJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"R Krishnan, GM Greeshma, B Lawarence…","Insight of Bioresources from Lower Plant Groups: Reconciling the Possibilities and Responsibilities",2023,"… Sustainable Utilization of …","Springer","https://link.springer.com/chapter/10.1007/978-981-19-5841-0_3","",478,"2024-02-07 15:29:36","","10.1007/978-981-19-5841-0_3","","",,,,,0,0.00,0,4,1,"Sustainable utilization of bioresources is the need of the hour that supports ecosystem and human wellbeing. Overexploitation of bioresource leads to catastrophic ecological processes …","","https://scholar.google.com/scholar?q=related:_3D805eHDcYJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
9,"N Maheshwari, A Mishra, IS Thakur…","Algal biofuel: a sustainable approach for fuel of future generation",2021,"… Biotechnology: Volume 2 …","Springer","https://link.springer.com/chapter/10.1007/978-981-15-7493-1_1","https://scholar.google.com/scholar?cites=4835131486224742423&as_sdt=2005&sciodt=2007&hl=en",479,"2024-02-07 15:29:36","","10.1007/978-981-15-7493-1_1","","",,,,,9,3.00,2,4,3,"… Some macroalgae (Ulva lactuca, Gracilaria vermiculophylla, Saccharina latissima) have been anaerobically digested to produce methane in a range of 0.1–0.3 LCH4/g volatile solids (…","https://www.researchgate.net/profile/Arti-Mishra-4/publication/344411565_Algal_biofuel_A_sustainable_approach_for_fuel_of_future_generation/links/6058438f458515e8346002ce/Algal-biofuel-A-sustainable-approach-for-fuel-of-future-generation.pdf","https://scholar.google.com/scholar?q=related:F3i7FnjWGUMJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
2,"A Massé, J Detang, C Duval, S Duperron, AC Woo…","Bacterial Microbiota of Ostreobium, the Coral-Isolated Chlorophyte Ectosymbiont, at Contrasted Salinities",2023,"Microorganisms","mdpi.com","https://www.mdpi.com/2076-2607/11/5/1318","https://scholar.google.com/scholar?cites=4881868417049511088&as_sdt=2005&sciodt=2007&hl=en",480,"2024-02-07 15:29:36","HTML","","","",,,,,2,2.00,0,6,1,"Microscopic filaments of the siphonous green algae Ostreobium (Ulvophyceae, Bryopsidales) colonize and dissolve the calcium carbonate skeletons of coral colonies in reefs of …","https://www.mdpi.com/2076-2607/11/5/1318","https://scholar.google.com/scholar?q=related:sERvxnXhv0MJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
124,"G Deviram, T Mathimani, S Anto, TS Ahamed…","Applications of microalgal and cyanobacterial biomass on a way to safe, cleaner and a sustainable environment",2020,"Journal of Cleaner …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0959652619346402","https://scholar.google.com/scholar?cites=8002997922977256756&as_sdt=2005&sciodt=2007&hl=en",481,"2024-02-07 15:29:36","","","","",,,,,124,31.00,25,5,4,"Algae (especially microalgae and cyanobacteria) are potentially diverse, ubiquitous, and dominant group of photosynthetic organisms in nature. The dominance and diversity of algae …","","https://scholar.google.com/scholar?q=related:NJU_kTVcEG8J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
4,"M Hayes, L Mora, S Lucakova","Identification of Bioactive Peptides from Nannochloropsis oculata Using a Combination of Enzymatic Treatment, in Silico Analysis and Chemical Synthesis",2022,"Biomolecules","mdpi.com","https://www.mdpi.com/2218-273X/12/12/1806","https://scholar.google.com/scholar?cites=13894145040447664409&as_sdt=2005&sciodt=2007&hl=en",482,"2024-02-07 15:29:36","","","","",,,,,4,2.00,1,3,2,"In vitro ACE-1 inhibitory peptides were characterised previously from a number of microalgal species including Spirulina platensis (peptide IAPG), Chlorella vulgaris (peptides FDL, AFL, …","https://www.mdpi.com/2218-273X/12/12/1806/pdf","https://scholar.google.com/scholar?q=related:GXGjyUzr0cAJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
2,"J Yeo, CG Kim, JH Lee, E Song, YM Yoon","Effects of Water Potential on Anaerobic Methane Production and a Microbial Consortium",2023,"Fermentation","mdpi.com","https://www.mdpi.com/2311-5637/9/3/244","https://scholar.google.com/scholar?cites=12602481689055368725&as_sdt=2005&sciodt=2007&hl=en",483,"2024-02-07 15:29:36","HTML","","","",,,,,2,2.00,0,5,1,"This study probed the effect of the water potential (Ψ) on anaerobic methane production and a microbial consortium. The Ψ level of the investigated anaerobic digester (n = 20) was in …","https://www.mdpi.com/2311-5637/9/3/244","https://scholar.google.com/scholar?q=related:FZaCTFMC5a4J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
6,"Y Hu, G Kang, L Wang, M Gao, P Wang…","Current Status of Mining, Modification, and Application of Cellulases in Bioactive Substance Extraction",2021,"Current Issues in …","mdpi.com","https://www.mdpi.com/1467-3045/43/2/50","https://scholar.google.com/scholar?cites=15915305763201870645&as_sdt=2005&sciodt=2007&hl=en",484,"2024-02-07 15:29:36","","","","",,,,,6,2.00,1,6,3,"Cellulases have been used to extract bioactive ingredients from medical plants; however, the poor enzymatic properties of current cellulases significantly limit their application. Two …","https://www.mdpi.com/1467-3045/43/2/50/pdf","https://scholar.google.com/scholar?q=related:Netfy0SG3twJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"A Eccel Vellwock","Biomimetic surface engineering for biofouling control",2022,"","theses.lib.polyu.edu.hk","https://theses.lib.polyu.edu.hk/handle/200/12120","",485,"2024-02-07 15:29:36","","","","",,,,,0,0.00,0,1,2,"Aquatic organisms naturally attach to surfaces to replicate and colonize. This is known as biofouling. It is essential for the ecosystem, but when it proliferates uncontrollably on a surface …","https://theses.lib.polyu.edu.hk/bitstream/200/12120/3/6588.pdf","https://scholar.google.com/scholar?q=related:NpStqyJ-Iw0J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"U Sommer","Communities and Ecosystems",2024,"Freshwater and Marine Ecology","Springer","https://link.springer.com/chapter/10.1007/978-3-031-42459-5_7","",486,"2024-02-07 15:29:36","","10.1007/978-3-031-42459-5_7","","",,,,,0,0.00,0,1,1,"Traditionally, communities are defined as the totality of all populations interacting in a joint habitat, ie living space. The term ecosystem includes the biologically relevant components of …","","https://scholar.google.com/scholar?q=related:TTp7nrAtYk8J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
35,"R Chakraborty, S Roy","Angiotensin-converting enzyme inhibitors from plants: A review of their diversity, modes of action, prospects, and concerns in the management of diabetes-centric …",2021,"Journal of Integrative Medicine","Elsevier","https://www.sciencedirect.com/science/article/pii/S2095496421000856","https://scholar.google.com/scholar?cites=8800952856272215744&as_sdt=2005&sciodt=2007&hl=en",487,"2024-02-07 15:29:36","","","","",,,,,35,11.67,18,2,3,"Angiotensin-converting enzyme (ACE) inhibitors are antihypertensive medications often used in the treatment of diabetes-related complications. Synthetic ACE inhibitors are known to …","","https://scholar.google.com/scholar?q=related:wJ4QS_5DI3oJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"S Raven, AA Noel, JF Tirkey, A Tiwari","Recent Advancements in Municipal Wastewater as Source of Biofuels from Algae",2023,"Basic Research Advancement for …","Springer","https://link.springer.com/chapter/10.1007/978-981-19-6810-5_1","",488,"2024-02-07 15:29:36","","10.1007/978-981-19-6810-5_1","","",,,,,0,0.00,0,4,1,"The normal aquatic microflora comprising of bacteria and algae perform a vital role in the maintenance of an ecological balance of water by consuming excess nutrients. Exploring …","https://www.researchgate.net/profile/Ashraf-Aly-Hassan/publication/368451599_Microbial_Mats_and_Its_Significance_in_Biofuel_Production/links/64561f805762c95ac37827b1/Microbial-Mats-and-Its-Significance-in-Biofuel-Production.pdf#page=10","https://scholar.google.com/scholar?q=related:FtqWMbFlDpQJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
1,"SK Misra, D Pathak, K Pathak","Bioprivileged Molecules",2021,"Advances in Green Synthesis: Avenues …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-67884-5_6","https://scholar.google.com/scholar?cites=250786550245927808&as_sdt=2005&sciodt=2007&hl=en",489,"2024-02-07 15:29:36","","10.1007/978-3-030-67884-5_6","","",,,,,1,0.33,0,3,3,"… Further, Kikunae Ikeda, a Japanese research scholar collected brown crystals of glutamic acid after evaporation of kombu broth. Thereafter, he patented monosodium glutamate, a salt …","","https://scholar.google.com/scholar?q=related:gKva6Qn5egMJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
2,"A Gade, MS Kumar","Gut microbial metabolites of dietary polyphenols and their potential role in human health and diseases",2023,"Journal of physiology and biochemistry","Springer","https://link.springer.com/article/10.1007/s13105-023-00981-1","https://scholar.google.com/scholar?cites=1069065587854915671&as_sdt=2005&sciodt=2007&hl=en",490,"2024-02-07 15:29:36","HTML","10.1007/s13105-023-00981-1","","",,,,,2,2.00,1,2,1,"Polyphenols contribute as one of the largest groups of compounds among all the phytochemicals. Common sources of dietary polyphenols are vegetables, fruits, berries, cereals, whole …","https://link.springer.com/article/10.1007/s13105-023-00981-1","https://scholar.google.com/scholar?q=related:V7iv7XwV1g4J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"S Javed","Filamentous fungi (Paecilomyces variotii) as an alternative sustainable ingredient in diets for Atlantic salmon (Salmo salar): effects on pellet quality, growth …",2023,"","nmbu.brage.unit.no","https://nmbu.brage.unit.no/nmbu-xmlui/handle/11250/3078360","",491,"2024-02-07 15:29:36","","","","",,,,,0,0.00,0,1,1,"Filamentous fungi (FF) are promising microbial ingredients (MI) for use in aquaculture feeds due to their high protein content and bioactive components with potential health beneficial …","https://nmbu.brage.unit.no/nmbu-xmlui/bitstream/handle/11250/3078360/no.nmbu%3Awiseflow%3A6839605%3A54592616.pdf?sequence=1","https://scholar.google.com/scholar?q=related:Y7VjEYqeWL4J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"ÖCO Umu","Modulation of gut microbiota by pre/probiotics and the potential health promoting outcomes for the host",2020,"","nmbu.brage.unit.no","https://nmbu.brage.unit.no/nmbu-xmlui/handle/11250/2688676","",492,"2024-02-07 15:29:36","","","","",,,,,0,0.00,0,1,4,"Gut microbiota is considered an organ that co-develops with the host throughout its life. The composition and metabolic activities of gut microbiota are subjected to a complex interplay …","https://nmbu.brage.unit.no/nmbu-xmlui/bitstream/handle/11250/2688676/2016-42_%C3%96zg%C3%BCn%20Onarman%20Umu_(IKBM).pdf?sequence=1","https://scholar.google.com/scholar?q=related:kmD2jpQbT2gJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
13,"DM Ha-Tran, RY Lai, TTM Nguyen, E Huang, SC Lo…","Construction of engineered RuBisCO Kluyveromyces marxianus for a dual microbial bioethanol production system",2021,"Plos one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0247135","https://scholar.google.com/scholar?cites=3517922622639441643&as_sdt=2005&sciodt=2007&hl=en",493,"2024-02-07 15:29:36","HTML","","","",,,,,13,4.33,2,6,3,"Ribulose-1,5-bisphosphate carboxylase/oxygenase (RubisCO) genes play important roles in CO 2 fixation and redox balancing in photosynthetic bacteria. In the present study, the kefir …","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0247135","https://scholar.google.com/scholar?q=related:6wa8jfwr0jAJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"KB Singh, Kaushalendra, S Verma, R Lalnunpuii…","Current Issues and Developments in Cyanobacteria-Derived Biofuel as a Potential Source of Energy for Sustainable Future",2023,"Sustainability","mdpi.com","https://www.mdpi.com/2071-1050/15/13/10439","",494,"2024-02-07 15:29:36","HTML","","","",,,,,0,0.00,0,5,1,"Biofuel production using cyanobacteria aims to maintain the sustainability of an ecosystem with minimum impact on the environment, unlike fossil fuels, which cause havoc on the …","https://www.mdpi.com/2071-1050/15/13/10439","https://scholar.google.com/scholar?q=related:9xjRhcpWdV0J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
2,"Y Wu, S Xiao, J Qi, Y Gong, K Li","Pseudomonas fluorescens BsEB-1: an endophytic bacterium isolated from the root of Bletilla striata that can promote its growth",2022,"Plant Signaling &Behavior","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/15592324.2022.2100626","https://scholar.google.com/scholar?cites=17362921389005828440&as_sdt=2005&sciodt=2007&hl=en",495,"2024-02-07 15:29:36","","10.1080/15592324.2022.2100626","","",,,,,2,1.00,0,5,2,"An endophytic Pseudomonas fluorescens (BsEB-1) was obtained from the roots of Bletilla striata. We investigated its growth-promoting properties and observed the impact of its …","https://www.tandfonline.com/doi/pdf/10.1080/15592324.2022.2100626","https://scholar.google.com/scholar?q=related:WHG5tgJ99fAJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
2,"F Motafeghi, P Mortazavi, R Shahsavari…","Kombucha mushroom extract: anticancer, antioxidant, and antimicrobial properties",2023,"Applied In Vitro …","liebertpub.com","https://www.liebertpub.com/doi/abs/10.1089/aivt.2023.0005","https://scholar.google.com/scholar?cites=4265191212680010359&as_sdt=2005&sciodt=2007&hl=en",496,"2024-02-07 15:29:36","","10.1089/aivt.2023.0005","","",,,,,2,2.00,1,4,1,"Introduction: Kombucha is not really a fungus but a community of several yeasts and bacteria. It has a wide range of vitamins and amino acids. Materials and Methods: The antioxidant …","","https://scholar.google.com/scholar?q=related:d9roWs8AMTsJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
13,"C Rizzo, A Lo Giudice","The variety and inscrutability of polar environments as a resource of biotechnologically relevant molecules",2020,"Microorganisms","mdpi.com","https://www.mdpi.com/2076-2607/8/9/1422","https://scholar.google.com/scholar?cites=6054463735858727867&as_sdt=2005&sciodt=2007&hl=en",497,"2024-02-07 15:29:36","","","","",,,,,13,3.25,7,2,4,"The application of an ever-increasing number of methodological approaches and tools is positively contributing to the development and yield of bioprospecting procedures. In this …","https://www.mdpi.com/2076-2607/8/9/1422/pdf","https://scholar.google.com/scholar?q=related:uwtYmbDGBVQJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
